No.,REF_DATE,GEO,DGUID,Assets and liabilities,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
8743,1960-05-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8744,1960-06-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8745,1960-07-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8746,1960-08-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8747,1960-09-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8748,1960-10-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8749,1960-11-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8750,1960-12-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8751,1961-01-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8752,1961-02-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8753,1961-03-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8754,1961-04-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8755,1961-05-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8756,1961-06-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8757,1961-07-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8758,1961-08-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8759,1961-09-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8760,1961-10-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8761,1961-11-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8762,1961-12-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8763,1962-01-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8764,1962-02-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8765,1962-03-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8766,1962-04-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8767,1962-05-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8768,1962-06-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8769,1962-07-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8770,1962-08-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8771,1962-09-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8772,1962-10-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8773,1962-11-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8774,1962-12-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8775,1963-01-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8776,1963-02-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8777,1963-03-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8778,1963-04-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8779,1963-05-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8780,1963-06-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8781,1963-07-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8782,1963-08-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8783,1963-09-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8784,1963-10-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8785,1963-11-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8786,1963-12-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8787,1964-01-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8788,1964-02-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8789,1964-03-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8790,1964-04-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8791,1964-05-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8792,1964-06-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8793,1964-07-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8794,1964-08-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8795,1964-09-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8796,1964-10-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8797,1964-11-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8798,1964-12-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8799,1965-01-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8800,1965-02-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8801,1965-03-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8802,1965-04-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8803,1965-05-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8804,1965-06-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8805,1965-07-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8806,1965-08-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8807,1965-09-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8808,1965-10-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8809,1965-11-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8810,1965-12-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8811,1966-01-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8812,1966-02-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8813,1966-03-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8814,1966-04-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8815,1966-05-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8816,1966-06-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8817,1966-07-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8818,1966-08-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8819,1966-09-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8820,1966-10-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8821,1966-11-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8822,1966-12-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8823,1967-01-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8824,1967-02-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8825,1967-03-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8826,1967-04-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8827,1967-05-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8828,1967-06-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8829,1967-07-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8830,1967-08-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8831,1967-09-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8832,1967-10-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8833,1967-11-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8834,1967-12-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8835,1968-01-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8836,1968-02-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8837,1968-03-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8838,1968-04-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8839,1968-05-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8840,1968-06-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8841,1968-07-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8842,1968-08-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8843,1968-09-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8844,1968-10-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8845,1968-11-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8846,1968-12-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8847,1969-01-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8848,1969-02-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8849,1969-03-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8850,1969-04-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8851,1969-05-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8852,1969-06-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8853,1969-07-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8854,1969-08-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8855,1969-09-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8856,1969-10-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8857,1969-11-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8858,1969-12-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8859,1970-01-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8860,1970-02-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8861,1970-03-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8862,1970-04-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8863,1970-05-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8864,1970-06-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8865,1970-07-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8866,1970-08-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8867,1970-09-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8868,1970-10-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8869,1970-11-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8870,1970-12-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8871,1971-01-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8872,1971-02-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8873,1971-03-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8874,1971-04-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8875,1971-05-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8876,1971-06-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8877,1971-07-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8878,1971-08-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8879,1971-09-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8880,1971-10-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8881,1971-11-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8882,1971-12-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,,..,,t,0
8883,1972-01-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,642,,,t,0
8884,1972-02-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,577,,,t,0
8885,1972-03-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,460,,,t,0
8886,1972-04-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,454,,,t,0
8887,1972-05-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,511,,,t,0
8888,1972-06-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,490,,,t,0
8889,1972-07-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,567,,,t,0
8890,1972-08-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,581,,,t,0
8891,1972-09-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,534,,,t,0
8892,1972-10-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,470,,,t,0
8893,1972-11-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,460,,,t,0
8894,1972-12-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,564,,,t,0
8895,1973-01-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,531,,,t,0
8896,1973-02-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,402,,,t,0
8897,1973-03-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,272,,,t,0
8898,1973-04-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,294,,,t,0
8899,1973-05-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,297,,,t,0
8900,1973-06-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,361,,,t,0
8901,1973-07-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,367,,,t,0
8902,1973-08-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,349,,,t,0
8903,1973-09-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,300,,,t,0
8904,1973-10-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,361,,,t,0
8905,1973-11-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,412,,,t,0
8906,1973-12-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,390,,,t,0
8907,1974-01-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,457,,,t,0
8908,1974-02-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,475,,,t,0
8909,1974-03-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,461,,,t,0
8910,1974-04-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,356,,,t,0
8911,1974-05-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,295,,,t,0
8912,1974-06-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,243,,,t,0
8913,1974-07-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,368,,,t,0
8914,1974-08-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,408,,,t,0
8915,1974-09-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,398,,,t,0
8916,1974-10-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,452,,,t,0
8917,1974-11-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,778,,,t,0
8918,1974-12-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,1000,,,t,0
8919,1975-01-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,1211,,,t,0
8920,1975-02-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,992,,,t,0
8921,1975-03-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,848,,,t,0
8922,1975-04-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,699,,,t,0
8923,1975-05-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,654,,,t,0
8924,1975-06-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,716,,,t,0
8925,1975-07-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,603,,,t,0
8926,1975-08-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,576,,,t,0
8927,1975-09-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,671,,,t,0
8928,1975-10-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,913,,,t,0
8929,1975-11-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,1010,,,t,0
8930,1975-12-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,1073,,,t,0
8931,1976-01-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,943,,,t,0
8932,1976-02-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,863,,,t,0
8933,1976-03-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,707,,,t,0
8934,1976-04-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,1200,,,t,0
8935,1976-05-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,1399,,,t,0
8936,1976-06-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,1408,,,t,0
8937,1976-07-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,1403,,,t,0
8938,1976-08-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,1366,,,t,0
8939,1976-09-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,1314,,,t,0
8940,1976-10-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,1458,,,t,0
8941,1976-11-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,1384,,,t,0
8942,1976-12-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,1451,,,t,0
8943,1977-01-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,1268,,,t,0
8944,1977-02-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,1317,,,t,0
8945,1977-03-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,1269,,,t,0
8946,1977-04-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,1118,,,t,0
8947,1977-05-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,960,,,t,0
8948,1977-06-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,955,,,t,0
8949,1977-07-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,921,,,t,0
8950,1977-08-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,696,,,t,0
8951,1977-09-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,1080,,,t,0
8952,1977-10-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,1144,,,t,0
8953,1977-11-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,1148,,,t,0
8954,1977-12-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,1331,,,t,0
8955,1978-01-01,Canada,2016A000011124,"Total, holdings of selected short-term assets",Dollars,81,millions,6,v36880,1.83,986,,,t,0
